184	Union{Nothing, Int64}"77, 87, 313, 85, 78, 316, 317"	"77.0063, 151.851, 145.852, 145.441, 50.1395, 98.5602, 71.3856"	"770.063, 1518.51, 1458.52, 1454.41, 501.395, 985.602, 713.856"	"321.972, 208.806, 163.466, 126.178, 206.456, 223.0, 166.352"	1000.0	1010.0	335402.8790267941
185	Union{Nothing, Int64}"175, 84, 188, 187, 60, 324, 195"	"53.3564, 147.313, 118.821, 108.381, 79.3452, 100.534, 30.6631"	"533.564, 1473.13, 1188.21, 1083.81, 793.452, 1005.34, 306.631"	"210.238, 157.813, 151.053, 244.033, 137.0, 188.534, 173.22"	1000.0	1010.0	630580.5482838587
186	Union{Nothing, Int64}"324, 60, 321, 59, 333, 187, 189, 194, 323"	"204.216, 130.331, 227.065, 3.02577, 39.1404, 84.047, 54.0249, 84.2108, 63.9054"	"2042.16, 1303.31, 2270.65, 30.2577, 391.404, 840.47, 540.249, 842.108, 639.054"	"90.824, 244.002, 311.333, 466.154, 302.61, 132.0, 321.636, 289.871, 400.001"	1000.0	1010.0	2.703110153980141e6
187	Union{Nothing, Int64}"324, 186, 175, 189, 193, 185"	"194.7, 84.047, 56.5916, 120.607, 204.935, 108.381"	"1947.0, 840.47, 565.916, 1206.07, 2049.35, 1083.81"	"119.67, 132.0, 218.083, 291.043, 176.026, 244.033"	1000.0	1010.0	33882.87262945762
188	Union{Nothing, Int64}"84, 83, 195, 185"	"143.562, 140.271, 104.448, 118.821"	"1435.62, 1402.71, 1044.48, 1188.21"	"120.333, 99.0808, 148.007, 151.053"	1000.0	1010.0	2.3658715091796457e6
189	Union{Nothing, Int64}"187, 186, 193, 190, 320, 323"	"120.607, 54.0249, 248.164, 176.454, 40.0499, 192.687"	"1206.07, 540.249, 2481.64, 1764.54, 400.499, 1926.87"	"291.043, 321.636, 226.815, 215.149, 318.578, 174.29"	1000.0	1010.0	523198.6917089741
190	Union{Nothing, Int64}"318, 189, 323, 191, 320"	"236.075, 176.454, 336.122, 35.7612, 324.36"	"2360.75, 1764.54, 3361.22, 357.612, 3243.6"	"486.037, 215.149, 166.193, 227.0, 244.002"	1000.0	1010.0	72089.77825623727
191	Union{Nothing, Int64}"318, 190, 323, 321, 322, 325, 326, 327"	"16.4549, 35.7612, 338.242, 128.196, 99.7704, 144.646, 196.927, 86.5144"	"164.549, 357.612, 3382.42, 1281.96, 997.704, 1446.46, 1969.27, 865.144"	"538.967, 227.0, 145.041, 214.234, 235.601, 215.114, 498.226, 338.142"	1000.0	1010.0	64256.9692944556
192	Union{Nothing, Int64}"160, 61, 294, 295, 168, 274, 171, 298"	"130.374, 273.049, 103.754, 236.433, 137.452, 280.268, 112.721, 146.01"	"1303.74, 2730.49, 1037.54, 2364.33, 1374.52, 2802.68, 1127.21, 1460.1"	"718.165, 523.129, 267.0, 183.663, 316.128, 342.023, 272.259, 208.0"	1000.0	1010.0	2.204952378061777e6
193	Union{Nothing, Int64}"175, 187, 189, 315, 320, 319"	"126.915, 204.935, 248.164, 131.157, 21.8149, 225.647"	"1269.15, 2049.35, 2481.64, 1311.57, 218.149, 2256.47"	"237.228, 176.026, 226.815, 129.769, 409.894, 182.609"	1000.0	1010.0	762541.4032773665
194	Union{Nothing, Int64}"321, 186, 333, 322"	"260.045, 84.2108, 283.633, 176.938"	"2600.45, 842.108, 2836.33, 1769.38"	"244.493, 289.871, 168.345, 256.564"	1000.0	1010.0	201100.68389730807
195	Union{Nothing, Int64}"83, 338, 185, 59, 60, 188"	"169.811, 148.892, 30.6631, 180.221, 153.944, 104.448"	"1698.11, 1488.92, 306.631, 1802.21, 1539.44, 1044.48"	"198.759, 302.035, 173.22, 169.461, 106.0, 148.007"	1000.0	1010.0	3.078800472407844e6
196	Union{Nothing, Int64}"53, 5, 328, 117, 197, 200"	"388.95, 501.513, 245.596, 179.505, 243.548, 126.557"	"3889.5, 5015.13, 2455.96, 1795.05, 2435.48, 1265.57"	"364.243, 403.21, 383.642, 545.132, 320.975, 427.337"	1000.0	1010.0	1.8324254609934029e6
197	Union{Nothing, Int64}"53, 196, 203, 74, 200, 202"	"10.1032, 243.548, 95.8269, 327.596, 263.719, 94.6533"	"101.032, 2435.48, 958.269, 3275.96, 2637.19, 946.533"	"530.858, 320.975, 173.003, 179.011, 172.186, 267.711"	1000.0	1010.0	1.6420091533900392e6
198	Union{Nothing, Int64}"6, 55"	"562.045, 587.354"	"5620.45, 5873.54"	"459.365, 247.645"	1000.0	1010.0	4.681557198216323e6
199	Union{Nothing, Int64}"108, 328, 1, 2, 122"	"581.801, 531.116, 196.652, 290.947, 239.215"	"5818.01, 5311.16, 1966.52, 2909.47, 2392.15"	"558.229, 1061.37, 745.915, 855.084, 1482.3"	1000.0	1010.0	5.541264312959997e6
200	Union{Nothing, Int64}"197, 196, 117, 69, 202"	"263.719, 126.557, 411.483, 34.7731, 220.003"	"2637.19, 1265.57, 4114.83, 347.731, 2200.03"	"172.186, 427.337, 158.405, 473.207, 179.636"	1000.0	1010.0	1.9028838974017343e6
201	Union{Nothing, Int64}"70, 213, 67, 68, 50"	"104.754, 45.6019, 146.456, 120.204, 102.946"	"1047.54, 456.019, 1464.56, 1202.04, 1029.46"	"118.068, 206.073, 84.2912, 151.476, 172.026"	1000.0	1010.0	157346.25983276905
202	Union{Nothing, Int64}"200, 203, 197, 43, 44, 69"	"220.003, 187.89, 94.6533, 167.745, 45.6412, 77.163"	"2200.03, 1878.9, 946.533, 1677.45, 456.412, 771.63"	"179.636, 183.087, 267.711, 217.497, 179.388, 364.574"	1000.0	1010.0	159515.62622286053
203	Union{Nothing, Int64}"71, 197, 202, 35, 74, 44"	"151.234, 95.8269, 187.89, 98.4948, 163.202, 131.874"	"1512.34, 958.269, 1878.9, 984.948, 1632.02, 1318.74"	"186.067, 173.003, 183.087, 239.708, 246.83, 260.248"	1000.0	1010.0	1.473461523583532e6
204	Union{Nothing, Int64}"335, 50, 76, 207, 206, 213"	"80.3909, 23.124, 127.658, 34.1591, 102.898, 128.141"	"803.909, 231.24, 1276.58, 341.591, 1028.98, 1281.41"	"146.7, 195.021, 90.0, 191.167, 126.59, 149.272"	1000.0	1010.0	133433.66425167117
205	Union{Nothing, Int64}"46, 72, 85, 317, 78, 76, 206"	"15.0427, 161.297, 134.197, 174.966, 32.6715, 146.849, 139.454"	"150.427, 1612.97, 1341.97, 1749.66, 326.715, 1468.49, 1394.54"	"401.061, 317.107, 131.848, 214.611, 168.372, 135.794, 92.4392"	1000.0	1010.0	1.4859922421073024e6
206	Union{Nothing, Int64}"205, 76, 204, 207, 78"	"139.454, 48.5275, 102.898, 128.256, 108.782"	"1394.54, 485.275, 1028.98, 1282.56, 1087.82"	"92.4392, 143.265, 126.59, 168.048, 139.807"	1000.0	1010.0	105214.31404609146
207	Union{Nothing, Int64}"80, 78, 204, 213, 16, 206, 68, 209"	"74.6696, 19.4194, 34.1591, 67.5193, 36.4877, 128.256, 64.8045, 117.539"	"746.696, 194.194, 341.591, 675.193, 364.877, 1282.56, 648.045, 1175.39"	"152.0, 209.423, 191.167, 130.004, 183.853, 168.048, 160.705, 128.098"	1000.0	1010.0	71097.94700634526
208	Union{Nothing, Int64}"318, 327, 326"	"530.044, 35.6584, 557.685"	"5300.44, 356.584, 5576.85"	"291.606, 528.062, 209.308"	1000.0	1010.0	1.1078128408721453e7
209	Union{Nothing, Int64}"207, 68, 16, 17"	"117.539, 127.435, 131.514, 117.477"	"1175.39, 1274.35, 1315.14, 1174.77"	"128.098, 106.042, 126.004, 129.062"	1000.0	1010.0	1050.1062976517715
210	Union{Nothing, Int64}"77, 90, 211, 33, 16, 312, 309"	"96.03, 15.4989, 187.272, 147.355, 165.625, 92.6032, 252.125"	"960.3, 154.989, 1872.72, 1473.55, 1656.25, 926.032, 2521.25"	"237.539, 402.375, 140.73, 442.526, 188.608, 212.002, 170.074"	1000.0	1010.0	792787.1209297501
211	Union{Nothing, Int64}"77, 210, 182, 310, 87, 309"	"81.0633, 187.272, 145.267, 134.594, 102.754, 49.0185"	"810.633, 1872.72, 1452.67, 1345.94, 1027.54, 490.185"	"198.399, 140.73, 176.799, 175.454, 284.0, 240.0"	1000.0	1010.0	866142.1999876038
212	Union{Nothing, Int64}"67, 218, 27, 17, 68, 96"	"101.917, 66.6338, 34.9646, 132.88, 100.278, 141.39"	"1019.17, 666.338, 349.646, 1328.8, 1002.78, 1413.9"	"202.181, 169.175, 159.831, 168.372, 262.017, 67.0075"	1000.0	1010.0	665855.0459811927
213	Union{Nothing, Int64}"204, 50, 68, 207, 201"	"128.141, 172.102, 158.609, 67.5193, 45.6019"	"1281.41, 1721.02, 1586.09, 675.193, 456.019"	"149.272, 118.004, 127.346, 130.004, 206.073"	1000.0	1010.0	15715.187831662595
214	Union{Nothing, Int64}"228, 99, 215, 218, 217"	"98.563, 51.1239, 97.7771, 158.56, 40.723"	"985.63, 511.239, 977.771, 1585.6, 407.23"	"152.247, 315.533, 37.5614, 69.0032, 42.5975"	1000.0	1010.0	99819.66071879969
215	Union{Nothing, Int64}"228, 214, 138, 217, 73"	"16.7842, 97.7771, 135.587, 71.0993, 38.9004"	"167.842, 977.771, 1355.87, 710.993, 389.004"	"137.948, 37.5614, 32.9103, 59.9837, 149.508"	1000.0	1010.0	85761.40167689463
216	Union{Nothing, Int64}"63, 237, 120, 24, 98, 257"	"25.113, 143.698, 42.9221, 63.7132, 134.06, 116.779"	"251.13, 1436.98, 429.221, 637.132, 1340.6, 1167.79"	"189.18, 112.004, 154.871, 106.98, 140.428, 113.0"	1000.0	1010.0	1.9265965601702346e6
217	Union{Nothing, Int64}"215, 214, 218, 73, 67"	"71.0993, 40.723, 126.709, 100.907, 31.1075"	"710.993, 407.23, 1267.09, 1009.07, 311.075"	"59.9837, 42.5975, 44.0504, 118.485, 207.498"	1000.0	1010.0	550969.0827220303
218	Union{Nothing, Int64}"214, 99, 212, 67, 217, 96"	"158.56, 58.8362, 66.6338, 106.209, 126.709, 156.741"	"1585.6, 588.362, 666.338, 1062.09, 1267.09, 1567.41"	"69.0032, 361.993, 169.175, 186.546, 44.0504, 161.242"	1000.0	1010.0	2.0461742158087e6
219	Union{Nothing, Int64}"51, 97, 27, 96, 222, 52"	"78.7165, 94.4449, 59.2836, 9.87194, 154.011, 55.6773"	"787.165, 944.449, 592.836, 98.7194, 1540.11, 556.773"	"38.5088, 47.3394, 267.913, 317.049, 41.0249, 38.2335"	1000.0	1010.0	137130.76255551656
220	Union{Nothing, Int64}"27, 16, 17, 33"	"206.193, 147.216, 152.13, 195.028"	"2061.93, 1472.16, 1521.3, 1950.28"	"97.4987, 293.961, 158.862, 268.062"	1000.0	1010.0	1.9575956484439517e6
221	Union{Nothing, Int64}"270, 140, 265, 24, 25, 269, 93"	"255.77, 39.4088, 235.342, 68.8258, 15.5082, 84.6846, 31.3472"	"2557.7, 394.088, 2353.42, 688.258, 155.082, 846.846, 313.472"	"209.659, 216.413, 99.0, 160.358, 182.822, 180.407, 353.171"	1000.0	1010.0	255252.30757897068
222	Union{Nothing, Int64}"219, 225, 52, 223, 96, 224"	"154.011, 134.323, 28.9041, 28.5685, 36.5775, 30.0879"	"1540.11, 1343.23, 289.041, 285.685, 365.775, 300.879"	"41.0249, 40.5811, 40.5889, 25.3139, 316.507, 36.3645"	1000.0	1010.0	147004.72623488412
223	Union{Nothing, Int64}"52, 222, 139, 224"	"81.1487, 28.5685, 37.447, 61.205"	"811.487, 285.685, 374.47, 612.05"	"28.6962, 25.3139, 95.8463, 26.033"	1000.0	1010.0	523683.19170857925
224	Union{Nothing, Int64}"227, 139, 223, 222, 225"	"31.5513, 31.4951, 61.205, 30.0879, 68.0911"	"315.513, 314.951, 612.05, 300.879, 680.911"	"40.0701, 94.5634, 26.033, 36.3645, 28.1206"	1000.0	1010.0	602783.5792912113
225	Union{Nothing, Int64}"96, 99, 227, 222, 224"	"78.3951, 35.0122, 189.359, 134.323, 68.0911"	"783.951, 350.122, 1893.59, 1343.23, 680.911"	"315.152, 77.8356, 39.349, 40.5811, 28.1206"	1000.0	1010.0	30825.686459313263
226	Union{Nothing, Int64}"99, 98, 227, 268, 140, 139"	"48.6254, 73.5524, 18.3746, 95.4778, 13.3491, 127.25"	"486.254, 735.524, 183.746, 954.778, 133.491, 1272.5"	"197.018, 108.429, 192.092, 35.4115, 78.5045, 108.297"	1000.0	1010.0	1.2134455595216034e6
227	Union{Nothing, Int64}"99, 139, 224, 225, 226"	"267.845, 56.2959, 31.5513, 189.359, 18.3746"	"2678.45, 562.959, 315.513, 1893.59, 183.746"	"44.9449, 100.241, 40.0701, 39.349, 192.092"	1000.0	1010.0	5237.786989837536
228	Union{Nothing, Int64}"112, 103, 104, 138, 214, 215, 99"	"40.6622, 53.6978, 139.685, 103.39, 98.563, 16.7842, 66.007"	"406.622, 536.978, 1396.85, 1033.9, 985.63, 167.842, 660.07"	"268.129, 172.467, 142.864, 112.819, 152.247, 137.948, 213.571"	1000.0	1010.0	2.1971340811833306e6
229	Union{Nothing, Int64}"26, 106, 230, 102"	"31.2016, 34.0918, 111.307, 91.8114"	"312.016, 340.918, 1113.07, 918.114"	"95.2116, 68.2812, 40.8313, 32.5986"	1000.0	1010.0	528437.1951613403
230	Union{Nothing, Int64}"229, 26, 231, 102, 73"	"111.307, 37.3314, 118.336, 2.69166, 49.0157"	"1113.07, 373.314, 1183.36, 26.9166, 490.157"	"40.8313, 88.1641, 43.2469, 73.2901, 152.893"	1000.0	1010.0	47621.452097418034
231	Union{Nothing, Int64}"26, 31, 138, 73, 230"	"42.7758, 126.444, 25.2496, 30.1054, 118.336"	"427.758, 1264.44, 252.496, 301.054, 1183.36"	"99.2577, 51.1272, 163.728, 176.487, 43.2469"	1000.0	1010.0	102681.45750139374
232	Union{Nothing, Int64}"137, 110, 235, 4, 118, 121, 233"	"72.5808, 29.284, 17.3437, 62.4587, 97.9512, 60.5117, 120.095"	"725.808, 292.84, 173.437, 624.587, 979.512, 605.117, 1200.95"	"115.0, 149.907, 157.137, 162.825, 113.0, 138.0, 123.0"	1000.0	1010.0	1.8523981343834556e6
233	Union{Nothing, Int64}"232, 110, 121, 234, 109, 119"	"120.095, 102.769, 77.5666, 109.611, 67.4021, 103.208"	"1200.95, 1027.69, 775.666, 1096.11, 674.021, 1032.08"	"123.0, 107.355, 184.859, 194.281, 156.339, 223.088"	1000.0	1010.0	309648.23897984653
234	Union{Nothing, Int64}"119, 2, 233, 122, 121"	"149.735, 355.075, 109.611, 272.988, 242.651"	"1497.35, 3550.75, 1096.11, 2729.88, 2426.51"	"189.695, 271.266, 194.281, 573.838, 244.401"	1000.0	1010.0	4.53007092713147e6
235	Union{Nothing, Int64}"118, 236, 65, 120, 137, 232"	"93.261, 129.564, 45.4047, 40.9549, 136.883, 17.3437"	"932.61, 1295.64, 454.047, 409.549, 1368.83, 173.437"	"106.042, 84.0536, 185.801, 164.757, 116.349, 157.137"	1000.0	1010.0	2.413790355720991e6
236	Union{Nothing, Int64}"15, 118, 3, 235, 65, 116"	"121.083, 16.5294, 113.128, 129.564, 118.449, 25.1197"	"1210.83, 165.294, 1131.28, 1295.64, 1184.49, 251.197"	"183.393, 134.826, 104.738, 84.0536, 154.379, 213.551"	1000.0	1010.0	104143.81255405713
237	Union{Nothing, Int64}"137, 120, 63, 216"	"109.731, 130.802, 143.528, 143.698"	"1097.31, 1308.02, 1435.28, 1436.98"	"151.327, 112.071, 141.598, 112.004"	1000.0	1010.0	2.4938371888289154e6
238	Union{Nothing, Int64}"113, 242, 256, 247, 114, 141, 254"	"145.886, 36.6821, 21.5212, 117.636, 25.6234, 140.0, 19.4776"	"1458.86, 366.821, 215.212, 1176.36, 256.234, 1400.0, 194.776"	"109.659, 126.0, 163.893, 125.324, 194.805, 118.0, 171.898"	1000.0	1010.0	116249.19115347235
239	Union{Nothing, Int64}"66, 65, 116, 264, 258, 25"	"168.031, 15.3826, 114.5, 73.6644, 163.061, 14.7198"	"1680.31, 153.826, 1145.0, 736.644, 1630.61, 147.198"	"123.199, 170.449, 118.0, 220.204, 106.0, 235.238"	1000.0	1010.0	46803.26053683506
240	Union{Nothing, Int64}"243, 122, 241, 245"	"155.688, 458.005, 259.74, 1478.87"	"1556.88, 4580.05, 2597.4, 14788.7"	"366.35, 526.233, 247.073, 357.013"	1000.0	1010.0	605025.2030244088
241	Union{Nothing, Int64}"243, 240, 244, 256, 242, 245"	"187.9, 259.74, 28.7267, 23.9138, 218.616, 191.68"	"1879.0, 2597.4, 287.267, 239.138, 2186.16, 1916.8"	"270.091, 247.073, 194.281, 201.467, 138.0, 261.192"	1000.0	1010.0	25403.189793777186
242	Union{Nothing, Int64}"244, 241, 113, 238, 256"	"142.901, 218.616, 22.7328, 36.6821, 162.176"	"1429.01, 2186.16, 227.328, 366.821, 1621.76"	"121.807, 138.0, 152.03, 126.0, 126.59"	1000.0	1010.0	18093.044604516588
243	Union{Nothing, Int64}"14, 122, 13, 240, 241, 28, 244"	"74.0075, 49.9541, 200.034, 155.688, 187.9, 188.946, 30.0039"	"740.075, 499.541, 2000.34, 1556.88, 1879.0, 1889.46, 300.039"	"216.813, 390.155, 260.768, 366.35, 270.091, 124.258, 207.909"	1000.0	1010.0	3.441151170963269e6
244	Union{Nothing, Int64}"243, 29, 28, 241, 242, 113"	"30.0039, 39.6784, 138.179, 28.7267, 142.901, 155.974"	"300.039, 396.784, 1381.79, 287.267, 1429.01, 1559.74"	"207.909, 166.604, 158.398, 194.281, 121.807, 93.9042"	1000.0	1010.0	2.144501510732361e6
245	Union{Nothing, Int64}"248, 256, 241, 240"	"1306.28, 109.479, 191.68, 1478.87"	"13062.8, 1094.79, 1916.8, 14788.7"	"201.189, 216.148, 261.192, 357.013"	1000.0	1010.0	6.876384429269092e6
246	Union{Nothing, Int64}"248, 250, 253, 20"	"1156.58, 125.424, 85.5458, 1055.09"	"11565.8, 1254.24, 855.458, 10550.9"	"151.212, 116.004, 179.494, 205.883"	1000.0	1010.0	4.191147934372536e6
247	Union{Nothing, Int64}"249, 9, 256, 238, 254"	"43.7343, 97.4797, 110.356, 117.636, 105.993"	"437.343, 974.797, 1103.56, 1176.36, 1059.93"	"143.21, 137.033, 97.0, 125.324, 127.0"	1000.0	1010.0	1.7437968987533138e6
248	Union{Nothing, Int64}"256, 245, 246, 249, 250"	"5.24759, 1306.28, 1156.58, 146.168, 92.6712"	"52.4759, 13062.8, 11565.8, 1461.68, 926.712"	"242.019, 201.189, 151.212, 121.495, 96.0"	1000.0	1010.0	186743.23527952377
249	Union{Nothing, Int64}"256, 248, 9, 247, 250"	"150.017, 146.168, 115.944, 43.7343, 22.7069"	"1500.17, 1461.68, 1159.44, 437.343, 227.069"	"123.968, 121.495, 79.4292, 143.21, 142.58"	1000.0	1010.0	255128.45188309322
250	Union{Nothing, Int64}"249, 248, 246, 253, 9, 10"	"22.7069, 92.6712, 125.424, 92.6235, 120.041, 11.773"	"227.069, 926.712, 1254.24, 926.235, 1200.41, 117.73"	"142.58, 96.0, 116.004, 160.639, 105.005, 189.156"	1000.0	1010.0	13834.620618117973
251	Union{Nothing, Int64}"12, 126, 11, 252, 21, 40"	"156.356, 98.1962, 102.687, 92.2372, 65.4025, 112.715"	"1563.56, 981.962, 1026.87, 922.372, 654.025, 1127.15"	"178.676, 95.5249, 182.981, 182.0, 244.73, 154.315"	1000.0	1010.0	745583.5141376086
252	Union{Nothing, Int64}"12, 251, 126, 32, 280"	"60.2668, 92.2372, 75.2992, 130.065, 174.434"	"602.668, 922.372, 752.992, 1300.65, 1744.34"	"128.004, 182.0, 186.55, 132.371, 90.0056"	1000.0	1010.0	783514.8003537643
253	Union{Nothing, Int64}"246, 20, 250, 131, 10, 136"	"85.5458, 99.9956, 92.6235, 55.1859, 129.649, 128.204"	"855.458, 999.956, 926.235, 551.859, 1296.49, 1282.04"	"179.494, 219.002, 160.639, 171.026, 133.0, 152.634"	1000.0	1010.0	44337.721961226314
254	Union{Nothing, Int64}"247, 238, 9, 10, 141, 255"	"105.993, 19.4776, 74.8897, 150.96, 117.759, 87.5066"	"1059.93, 194.776, 748.897, 1509.6, 1177.59, 875.066"	"127.0, 171.898, 184.784, 141.891, 125.0, 116.155"	1000.0	1010.0	1.8568654387128826e6
255	Union{Nothing, Int64}"254, 10, 131, 141, 135"	"87.5066, 82.2151, 173.41, 31.5419, 181.701"	"875.066, 822.151, 1734.1, 315.419, 1817.01"	"116.155, 155.926, 131.848, 174.977, 132.098"	1000.0	1010.0	2.486490713726064e6
256	Union{Nothing, Int64}"242, 241, 245, 248, 249, 247, 238"	"162.176, 23.9138, 109.479, 5.24759, 150.017, 110.356, 21.5212"	"1621.76, 239.138, 1094.79, 52.4759, 1500.17, 1103.56, 215.212"	"126.59, 201.467, 216.148, 242.019, 123.968, 97.0, 163.893"	1000.0	1010.0	367049.4919427554
257	Union{Nothing, Int64}"25, 24, 216, 120, 66"	"5.32935, 191.539, 116.779, 68.557, 164.082"	"53.2935, 1915.39, 1167.79, 685.57, 1640.82"	"245.506, 149.357, 113.0, 123.004, 134.536"	1000.0	1010.0	2.8591233998640296e6
258	Union{Nothing, Int64}"264, 239, 267, 116, 115, 142"	"68.8853, 163.061, 90.3988, 9.28186, 136.468, 149.529"	"688.853, 1630.61, 903.988, 92.8186, 1364.68, 1495.29"	"215.337, 106.0, 225.442, 158.619, 118.33, 193.041"	1000.0	1010.0	2.9794683409811957e6
259	Union{Nothing, Int64}"21, 39, 40"	"177.553, 148.988, 174.548"	"1775.53, 1489.88, 1745.48"	"92.6553, 89.3588, 126.905"	1000.0	1010.0	2.1470264324447354e6
260	Union{Nothing, Int64}"280, 261, 128, 129"	"363.463, 264.838, 93.9969, 250.49"	"3634.63, 2648.38, 939.969, 2504.9"	"278.218, 187.259, 411.902, 92.6553"	1000.0	1010.0	2.496989888291442e6
261	Union{Nothing, Int64}"37, 266, 262, 272, 277, 129, 280, 260"	"231.828, 5.1531, 210.115, 129.89, 69.4261, 21.5603, 347.98, 264.838"	"2318.28, 51.531, 2101.15, 1298.9, 694.261, 215.603, 3479.8, 2648.38"	"394.872, 550.218, 161.839, 111.629, 184.011, 268.263, 284.775, 187.259"	1000.0	1010.0	896729.3420687361
262	Union{Nothing, Int64}"37, 261, 38, 272, 276"	"158.339, 210.115, 132.253, 127.375, 63.983"	"1583.39, 2101.15, 1322.53, 1273.75, 639.83"	"258.031, 161.839, 217.92, 143.126, 204.629"	1000.0	1010.0	995685.0581831275
263	Union{Nothing, Int64}"271, 94, 34, 92, 93"	"118.095, 115.148, 30.2638, 113.807, 100.671"	"1180.95, 1151.48, 302.638, 1138.07, 1006.71"	"37.5851, 49.9458, 133.357, 49.9458, 129.945"	1000.0	1010.0	954054.209187874
264	Union{Nothing, Int64}"25, 165, 239, 258, 265, 266, 267"	"188.378, 5.80808, 73.6644, 68.8853, 206.195, 77.5094, 305.905"	"1883.78, 58.0808, 736.644, 688.853, 2061.95, 775.094, 3059.05"	"167.0, 534.649, 220.204, 215.337, 250.056, 385.695, 125.004"	1000.0	1010.0	102216.40127617307
265	Union{Nothing, Int64}"25, 264, 165, 221, 93"	"246.049, 206.195, 31.8623, 235.342, 292.782"	"2460.49, 2061.95, 318.623, 2353.42, 2927.82"	"87.0919, 250.056, 509.755, 99.0, 418.001"	1000.0	1010.0	3.347344568012303e6
266	Union{Nothing, Int64}"165, 264, 267, 37, 12, 32, 135, 261, 280"	"184.113, 77.5094, 387.804, 136.502, 28.9985, 217.683, 147.401, 5.1531, 212.177"	"1841.13, 775.094, 3878.04, 1365.02, 289.985, 2176.83, 1474.01, 51.531, 2121.77"	"675.598, 385.695, 263.167, 496.0, 414.773, 271.017, 247.202, 550.218, 418.274"	1000.0	1010.0	4.0065013198685828e6
267	Union{Nothing, Int64}"142, 135, 264, 266, 258"	"85.2829, 124.55, 305.905, 387.804, 90.3988"	"852.829, 1245.5, 3059.05, 3878.04, 903.988"	"241.075, 324.58, 125.004, 263.167, 225.442"	1000.0	1010.0	737485.6930961898
268	Union{Nothing, Int64}"98, 269, 226, 140"	"64.3325, 26.0142, 95.4778, 91.3294"	"643.325, 260.142, 954.778, 913.294"	"99.1138, 92.6634, 35.4115, 43.5168"	1000.0	1010.0	1.8087112408402497e6
269	Union{Nothing, Int64}"221, 140, 98, 24, 268"	"84.6846, 118.129, 8.37464, 178.736, 26.0142"	"846.846, 1181.29, 83.7464, 1787.36, 260.142"	"180.407, 50.8772, 129.031, 50.9671, 92.6634"	1000.0	1010.0	1.8120828525375337e6
270	Union{Nothing, Int64}"95, 139, 140, 221, 52, 92, 93"	"131.971, 77.9753, 89.1367, 255.77, 0.682004, 285.392, 5.34607"	"1319.71, 779.753, 891.367, 2557.7, 6.82004, 2853.92, 53.4607"	"171.493, 198.091, 145.728, 209.659, 256.895, 192.737, 250.018"	1000.0	1010.0	80881.05126449931
271	Union{Nothing, Int64}"33, 34, 92, 263"	"53.3963, 86.6778, 174.449, 118.095"	"533.963, 866.778, 1744.49, 1180.95"	"249.439, 116.433, 39.9993, 37.5851"	1000.0	1010.0	628133.8641526033
272	Union{Nothing, Int64}"262, 261, 276, 277"	"127.375, 129.89, 143.991, 131.877"	"1273.75, 1298.9, 1439.91, 1318.77"	"143.126, 111.629, 146.123, 127.016"	1000.0	1010.0	71035.60088026989
273	Union{Nothing, Int64}"181, 34, 94, 93, 132"	"62.1834, 56.3811, 136.27, 127.924, 246.934"	"621.834, 563.811, 1362.7, 1279.24, 2469.34"	"176.44, 143.527, 48.4412, 127.098, 69.3863"	1000.0	1010.0	41819.886469317134
274	Union{Nothing, Int64}"160, 165, 192, 37, 38, 171"	"304.089, 259.283, 280.268, 102.68, 88.215, 211.095"	"3040.89, 2592.83, 2802.68, 1026.8, 882.15, 2110.95"	"480.114, 366.38, 342.023, 333.084, 341.532, 244.1"	1000.0	1010.0	1.1340507511639069e6
275	Union{Nothing, Int64}"164, 183, 91, 181, 132"	"135.49, 123.194, 175.802, 46.0207, 110.129"	"1354.9, 1231.94, 1758.02, 460.207, 1101.29"	"179.226, 237.605, 103.392, 161.969, 133.843"	1000.0	1010.0	138837.15025330667
276	Union{Nothing, Int64}"296, 38, 262, 148, 167, 272, 277"	"95.8512, 81.4031, 63.983, 121.699, 126.483, 143.991, 1.19651"	"958.512, 814.031, 639.83, 1216.99, 1264.83, 1439.91, 11.9651"	"166.715, 304.237, 204.629, 126.004, 98.0459, 146.123, 196.023"	1000.0	1010.0	9060.247330454877
277	Union{Nothing, Int64}"272, 261, 276, 147, 148, 278, 129"	"131.877, 69.4261, 1.19651, 20.7794, 123.504, 144.62, 38.6792"	"1318.77, 694.261, 11.9651, 207.794, 1235.04, 1446.2, 386.792"	"127.016, 184.011, 196.023, 190.032, 145.169, 121.149, 183.535"	1000.0	1010.0	5400.289726861263
278	Union{Nothing, Int64}"277, 129, 147, 130, 279"	"144.62, 162.589, 81.9309, 19.7348, 143.047"	"1446.2, 1625.89, 819.309, 197.348, 1430.47"	"121.149, 132.0, 150.03, 259.031, 142.899"	1000.0	1010.0	24990.93222742807
279	Union{Nothing, Int64}"278, 130, 147, 285, 127, 286"	"143.047, 157.451, 38.2411, 55.8747, 60.3383, 135.815"	"1430.47, 1574.51, 382.411, 558.747, 603.383, 1358.15"	"142.899, 135.207, 193.073, 135.0, 227.178, 150.655"	1000.0	1010.0	811412.4791087658
280	Union{Nothing, Int64}"32, 252, 261, 266, 128, 260, 126"	"177.307, 174.434, 347.98, 212.177, 6.7327, 363.463, 237.702"	"1773.07, 1744.34, 3479.8, 2121.77, 67.327, 3634.63, 2377.02"	"171.187, 90.0056, 284.775, 418.274, 581.814, 278.218, 195.479"	1000.0	1010.0	1.0598507383790694e6
